keyword,product_key,buyer_research_refs,query_origin,semantic_cluster,intent,target_page_type,target_url,keyword_role,decision_reason,supporting_fact_ids,demand_evidence,season,research_period,validation_source,checked_at,representative_SERP_URLs,possible_overlap_with_other_products,mapping_reason,mapping_status,mapping_version
plain album cover rug,personalized-music-album-cover-welcome-mat-6b66b8a24c,,AGENT_PROPOSED,turntable album cover music rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B021-209,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/song_personalised_rug; https://www.etsy.com/market/music_rug_personalized_with_album; https://www.etsy.com/market/music_song_rug; https://www.pinterest.com/ideas/album-cover-rugs/920189448114/; https://www.pinterest.com/ideas/spotify-rug/; https://chillgen.com/products/custom-music-album-doormat-front-door-b42677b9b9; https://chillgen.com/,2026-09-07T03:19:28+07:00,https://www.etsy.com/market/song_personalised_rug; https://www.etsy.com/market/music_rug_personalized_with_album; https://www.etsy.com/market/music_song_rug; https://www.pinterest.com/ideas/album-cover-rugs/920189448114/,YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
photo song waveform rug,personalized-music-album-cover-rug-5088343293-5088343293,B021-210-BR01,AGENT_PROPOSED,photo song waveform rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-music-album-cover-rug-5088343293-5088343293,PRIMARY,Best product-level match for observed motif and buyer intent.,B021-210,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/song_personalised_rug; https://www.etsy.com/market/music_rug_personalized_with_album; https://www.etsy.com/market/music_song_rug; https://www.pinterest.com/ideas/album-cover-rugs/920189448114/; https://www.pinterest.com/ideas/spotify-rug/; https://chillgen.com/products/custom-music-album-doormat-front-door-b42677b9b9; https://chillgen.com/,2026-09-07T03:19:28+07:00,https://www.etsy.com/market/song_personalised_rug; https://www.etsy.com/market/music_rug_personalized_with_album; https://www.etsy.com/market/music_song_rug; https://www.pinterest.com/ideas/album-cover-rugs/920189448114/,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
personalized music album rug,personalized-music-album-cover-rug-5088343293-5088343293,B021-210-BR01,AGENT_PROPOSED,photo song waveform rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-music-album-cover-rug-5088343293-5088343293,SECONDARY,Useful motif synonym supported by page and image evidence.,B021-210,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/song_personalised_rug; https://www.etsy.com/market/music_rug_personalized_with_album; https://www.etsy.com/market/music_song_rug; https://www.pinterest.com/ideas/album-cover-rugs/920189448114/; https://www.pinterest.com/ideas/spotify-rug/; https://chillgen.com/products/custom-music-album-doormat-front-door-b42677b9b9; https://chillgen.com/,2026-09-07T03:19:28+07:00,https://www.etsy.com/market/song_personalised_rug; https://www.etsy.com/market/music_rug_personalized_with_album; https://www.etsy.com/market/music_song_rug; https://www.pinterest.com/ideas/album-cover-rugs/920189448114/,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
classroom rug,personalized-music-album-cover-rug-5088343293-5088343293,,AGENT_PROPOSED,photo song waveform rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B021-210,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/song_personalised_rug; https://www.etsy.com/market/music_rug_personalized_with_album; https://www.etsy.com/market/music_song_rug; https://www.pinterest.com/ideas/album-cover-rugs/920189448114/; https://www.pinterest.com/ideas/spotify-rug/; https://chillgen.com/products/custom-music-album-doormat-front-door-b42677b9b9; https://chillgen.com/,2026-09-07T03:19:28+07:00,https://www.etsy.com/market/song_personalised_rug; https://www.etsy.com/market/music_rug_personalized_with_album; https://www.etsy.com/market/music_song_rug; https://www.pinterest.com/ideas/album-cover-rugs/920189448114/,YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
pink album cover music rug,personalized-album-cover-rug-abb1eeca32,B022-211-BR01,AGENT_PROPOSED,pink album cover music rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-album-cover-rug-abb1eeca32,PRIMARY,Best product-level match for observed motif and buyer intent.,B022-211,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
personalized song rug,personalized-album-cover-rug-abb1eeca32,B022-211-BR01,AGENT_PROPOSED,pink album cover music rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-album-cover-rug-abb1eeca32,SECONDARY,Useful motif synonym supported by page and image evidence.,B022-211,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
kids road map rug,personalized-album-cover-rug-abb1eeca32,,AGENT_PROPOSED,pink album cover music rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B022-211,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
personalized town road map rug,custom-road-map-door-mat-town-design-e3598e955a-e3598e955a,B022-212-BR01,AGENT_PROPOSED,personalized town road map rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-road-map-door-mat-town-design-e3598e955a-e3598e955a,PRIMARY,Best product-level match for observed motif and buyer intent.,B022-212,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
kids road map rug,custom-road-map-door-mat-town-design-e3598e955a-e3598e955a,B022-212-BR01,AGENT_PROPOSED,personalized town road map rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-road-map-door-mat-town-design-e3598e955a-e3598e955a,SECONDARY,Useful motif synonym supported by page and image evidence.,B022-212,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
album cover rug,custom-road-map-door-mat-town-design-e3598e955a-e3598e955a,,AGENT_PROPOSED,personalized town road map rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B022-212,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
alphabet road map play rug,custom-road-map-area-rug-8262be4ef1-8262be4ef1,B022-213-BR01,AGENT_PROPOSED,alphabet road map play rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-road-map-area-rug-8262be4ef1-8262be4ef1,PRIMARY,Best product-level match for observed motif and buyer intent.,B022-213,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
ABC kids road rug,custom-road-map-area-rug-8262be4ef1-8262be4ef1,B022-213-BR01,AGENT_PROPOSED,alphabet road map play rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-road-map-area-rug-8262be4ef1-8262be4ef1,SECONDARY,Useful motif synonym supported by page and image evidence.,B022-213,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
plain road doormat,custom-road-map-area-rug-8262be4ef1-8262be4ef1,,AGENT_PROPOSED,alphabet road map play rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B022-213,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
blue town road map rug,custom-road-map-area-rug-town-play-mat-587b1148b8-587b1148b8,B022-214-BR01,AGENT_PROPOSED,blue town road map rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-road-map-area-rug-town-play-mat-587b1148b8-587b1148b8,PRIMARY,Best product-level match for observed motif and buyer intent.,B022-214,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
