keyword,product_key,buyer_research_refs,query_origin,semantic_cluster,intent,target_page_type,target_url,keyword_role,decision_reason,supporting_fact_ids,demand_evidence,season,research_period,validation_source,checked_at,representative_SERP_URLs,possible_overlap_with_other_products,mapping_reason,mapping_status,mapping_version
construction rug,custom-road-map-area-rug-d39d38a4a8,,AGENT_PROPOSED,soft city road play rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B022-219,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
ABC town road map rug,custom-road-map-area-rug-60aa327740,B022-220-BR01,AGENT_PROPOSED,ABC town road map rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-road-map-area-rug-60aa327740,PRIMARY,Best product-level match for observed motif and buyer intent.,B022-220,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
alphabet road play rug,custom-road-map-area-rug-60aa327740,B022-220-BR01,AGENT_PROPOSED,ABC town road map rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-road-map-area-rug-60aa327740,SECONDARY,Useful motif synonym supported by page and image evidence.,B022-220,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
music rug,custom-road-map-area-rug-60aa327740,,AGENT_PROPOSED,ABC town road map rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B022-220,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.amazon.com/street-play-rug/s?k=street+play+rug; https://www.etsy.com/market/play_rug_city_streets; https://www.amazon.com/clp/B0F4KCT99R; https://www.etsy.com/market/song_personalised_rug; https://chillgen.com/,2026-09-07T03:23:24+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/listing/4498584090/kids-road-map-rug-tufted-playroom-car; https://www.etsy.com/listing/4330162495/personalized-city-road-kids-play-rug; https://www.walmart.com/c/kp/kids-road-map-rug,personalized-music-album-cover-area-rug-d939ed2f4e,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
adventure town road map rug,custom-road-map-area-rug-play-mat-9aed6a6ee9-9aed6a6ee9,B023-221-BR01,AGENT_PROPOSED,adventure town road map rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-road-map-area-rug-play-mat-9aed6a6ee9-9aed6a6ee9,PRIMARY,Best product-level match for observed motif and buyer intent.,B023-221,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,2026-09-07T03:29:10+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
personalized road map rug,custom-road-map-area-rug-play-mat-9aed6a6ee9-9aed6a6ee9,B023-221-BR01,AGENT_PROPOSED,adventure town road map rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-road-map-area-rug-play-mat-9aed6a6ee9-9aed6a6ee9,SECONDARY,Useful motif synonym supported by page and image evidence.,B023-221,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,2026-09-07T03:29:10+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name,custom-road-map-area-rug-d39d38a4a8,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_SHARED_PRODUCT_TERM: keep only where each page has a distinct verified design/use-case modifier; QA before approval.,FINAL_REVIEWED,2.4-catalog-final-1
Christmas doormat,custom-road-map-area-rug-play-mat-9aed6a6ee9-9aed6a6ee9,,AGENT_PROPOSED,adventure town road map rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B023-221,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,2026-09-07T03:29:10+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name,custom-classroom-library-reading-rug-9121bf7e9f-9121bf7e9f; wheel-of-feelings-and-emotions-round-rug-8a745f7f62,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
construction city road map rug,custom-road-map-area-rug-personalized-city-street-car-rug-6313a0fee7,B023-222-BR01,AGENT_PROPOSED,construction city road map rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-road-map-area-rug-personalized-city-street-car-rug-6313a0fee7,PRIMARY,Best product-level match for observed motif and buyer intent.,B023-222,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,2026-09-07T03:29:10+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
personalized truck play rug,custom-road-map-area-rug-personalized-city-street-car-rug-6313a0fee7,B023-222-BR01,AGENT_PROPOSED,construction city road map rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-road-map-area-rug-personalized-city-street-car-rug-6313a0fee7,SECONDARY,Useful motif synonym supported by page and image evidence.,B023-222,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,2026-09-07T03:29:10+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
pet Christmas doormat,custom-road-map-area-rug-personalized-city-street-car-rug-6313a0fee7,,AGENT_PROPOSED,construction city road map rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B023-222,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,2026-09-07T03:29:10+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
Santa stop here family doormat,personalized-christmas-doormat-custom-family-name-7358e56962-7358e56962,B023-223-BR01,AGENT_PROPOSED,Santa stop here family doormat,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-christmas-doormat-custom-family-name-7358e56962-7358e56962,PRIMARY,Best product-level match for observed motif and buyer intent.,B023-223,"SERP_ONLY, no volume verified.",CHRISTMAS,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,2026-09-07T03:29:10+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
personalized Christmas doormat,personalized-christmas-doormat-custom-family-name-7358e56962-7358e56962,B023-223-BR01,AGENT_PROPOSED,Santa stop here family doormat,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-christmas-doormat-custom-family-name-7358e56962-7358e56962,SECONDARY,Useful motif synonym supported by page and image evidence.,B023-223,"SERP_ONLY, no volume verified.",CHRISTMAS,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,2026-09-07T03:29:10+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name,personalized-christmas-doormat-1a037c0533; personalized-christmas-doormat-black-bear-family-e3c9d6a891-e3c9d6a891; personalized-christmas-doormat-d7f77b93a8-d7f77b93a8; personalized-christmas-doormat-with-custom-family-name-315531dc75-315531dc75,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_SHARED_PRODUCT_TERM: keep only where each page has a distinct verified design/use-case modifier; QA before approval.,FINAL_REVIEWED,2.4-catalog-final-1
road map rug,personalized-christmas-doormat-custom-family-name-7358e56962-7358e56962,,AGENT_PROPOSED,Santa stop here family doormat,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B023-223,"SERP_ONLY, no volume verified.",CHRISTMAS,2026-09-07,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,2026-09-07T03:29:10+07:00,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
